b0,b1,b2,b3,b4,b5,b6,b7
5D,DF,BF,8B,7F,64,D6,14
35,D0,BF,8B,7F,64,D6,14
4F,D1,BF,8B,7F,64,D6,14
21,D2,DF,8B,7F,64,D6,14
9A,D3,DF,8B,7F,64,D8,14
0E,D4,DF,8B,7F,64,DC,14
3F,D5,DF,8B,7F,64,E2,14
0F,D6,DF,8B,7F,64,E2,14
15,D7,DF,8B,7F,64,D2,14
EF,D8,DF,8B,7F,64,C6,14
76,D9,FF,8B,7F,64,CE,14
06,DA,DF,8B,7F,64,D0,14
71,DB,BF,8B,7F,64,D4,14
6F,DC,BF,8B,7F,64,D4,14
77,DF,DF,8B,7F,64,CA,14
98,D0,BF,CB,7F,64,CE,14
92,D1,BF,CB,7F,64,C6,14
4A,D2,DF,CB,7F,64,BA,14
45,D3,DF,CB,7F,64,AA,14
30,D4,BF,CB,7F,64,94,14
7E,D5,9F,CB,7F,64,7E,14
47,D6,9F,0B,80,64,6C,14
B6,D7,7F,0B,80,64,62,14
94,D8,7F,0B,80,64,62,14
8A,D9,7F,0B,80,64,68,14
45,DA,7F,0B,80,64,70,14
B0,DB,7F,0B,80,64,74,14
DB,DC,7F,4B,80,64,78,14
EC,DD,7F,4B,80,64,7E,14
5E,DE,7F,4B,80,64,7E,14
AA,DF,7F,4B,80,64,82,14
FA,D0,7F,4B,80,64,86,14
D4,D1,7F,4B,80,64,88,14
24,D2,7F,4B,80,64,8A,14
5B,D3,7F,4B,80,64,92,14
88,D4,7F,8B,80,64,96,14
FE,D5,7F,8B,80,64,94,14
0E,D8,9F,8B,80,64,A8,14
57,D9,9F,8B,80,64,9E,14
14,DA,9F,8B,80,64,9C,14
A6,DB,9F,8B,80,64,A4,14
80,DC,9F,8B,80,64,A0,14
9C,DD,9F,8B,80,64,90,14
83,DE,9F,CB,80,64,88,14
44,DF,9F,CB,80,64,84,14
E7,D0,7F,CB,80,64,78,14
D5,D1,7F,CB,80,64,74,14
25,D2,7F,CB,80,64,76,14
BA,D3,7F,CB,80,64,7E,14
71,D4,7F,CB,80,64,80,14
3F,D5,7F,CB,80,64,86,14
3D,D6,7F,0B,81,64,92,14
58,D7,7F,0B,81,64,9A,14
32,D8,7F,0B,81,64,96,14
78,D9,7F,0B,81,64,92,14
AF,DA,9F,0B,81,64,96,14
43,DB,9F,4B,81,64,94,14
79,DC,9F,4B,81,64,92,14
76,DD,9F,4B,81,64,90,14
C4,DE,9F,4B,81,64,90,14
E3,DF,9F,4B,81,64,8C,14
E8,D0,9F,8B,81,64,8A,14
92,D1,9F,8B,81,64,8A,14
EA,D2,7F,8B,81,64,8C,14
21,D3,7F,8B,81,64,8A,14
A9,D4,7F,8B,81,64,8C,14
53,D5,7F,8B,81,64,94,14
7A,D6,7F,CB,81,64,92,14
6F,D7,7F,CB,81,64,92,14
3D,D8,7F,CB,81,64,9A,14
DB,D9,9F,CB,81,64,9C,14
E8,DA,9F,CB,81,64,96,14
71,DB,9F,CB,81,64,98,14
73,DD,9F,CB,81,64,A8,14
16,DE,9F,0B,82,64,A4,14
D1,DF,9F,0B,82,64,A8,14
35,D0,9F,0B,82,64,B2,14
E7,D1,9F,0B,82,64,AE,14
17,D2,9F,0B,82,64,AC,14
4C,D3,9F,0B,82,64,B2,14
C4,D4,9F,0B,82,64,B4,14
22,D5,9F,0B,82,64,AE,14
A6,D6,9F,0B,82,64,B0,14
FE,D7,9F,4B,82,64,B8,14
88,D8,9F,4B,82,64,B6,14
C2,D9,9F,4B,82,64,B2,14
F1,DA,9F,4B,82,64,B8,14
74,DB,9F,4B,82,64,B4,14
E6,DC,9F,4B,82,64,AE,14
CD,DD,9F,4B,82,64,AA,14
37,DE,9F,4B,82,64,A6,14
80,DF,9F,4B,82,64,A2,14
F4,D0,9F,8B,82,64,9C,14
E2,D1,9F,8B,82,64,96,14
0E,D2,9F,8B,82,64,96,14
FD,D3,9F,8B,82,64,94,14
E5,D4,9F,8B,82,64,8A,14
8F,D5,9F,8B,82,64,8A,14
37,D6,7F,8B,82,64,8E,14
3E,D7,7F,8B,82,64,8C,14
00,D8,7F,8B,82,64,8E,14
FE,D9,7F,8B,82,64,94,14
85,DA,7F,8B,82,64,92,14
E0,DB,7F,8B,82,64,8E,14
77,DC,7F,CB,82,64,90,14
78,DD,7F,CB,82,64,92,14
7E,DE,7F,CB,82,64,8C,14
9D,DF,7F,CB,82,64,86,14
13,D2,7F,CB,82,64,8E,14
48,D3,7F,CB,82,64,90,14
88,D4,7F,CB,82,64,9A,14
E2,D5,7F,CB,82,64,9A,14
86,D6,7F,CB,82,64,94,14
93,D7,7F,CB,82,64,94,14
E5,D8,7F,CB,82,64,9A,14
C3,D9,7F,CB,82,64,94,14
B8,DA,7F,CB,82,64,92,14
4D,DB,7F,CB,82,64,96,14
4F,DC,7F,CB,82,64,94,14
E8,DD,7F,CB,82,64,8A,14
5A,DE,7F,CB,82,64,8A,14
61,DF,7F,CB,82,64,94,14
31,D0,7F,CB,82,64,90,14
8F,D1,7F,CB,82,64,86,14
2B,D2,7F,CB,82,64,8A,14
24,D3,7F,CB,82,64,9A,14
94,D4,7F,CB,82,64,98,14
B6,D5,7F,CB,82,64,94,14
F6,D6,7F,CB,82,64,9C,14
B8,D7,7F,CB,82,64,A2,14
AD,D8,7F,CB,82,64,96,14
0D,D9,7F,0B,83,64,92,14
22,DA,7F,0B,83,64,9A,14
02,DD,7F,0B,83,64,8A,14
4C,DE,7F,0B,83,64,98,14
AF,DF,7F,0B,83,64,92,14
73,D0,7F,0B,83,64,8C,14
CD,D1,7F,0B,83,64,9A,14
A8,D2,7F,CB,82,64,A0,14
9A,D3,7F,0B,83,64,94,14
2A,D4,7F,0B,83,64,96,14
1B,D5,7F,0B,83,64,A8,14
47,D6,7F,0B,83,64,A2,14
79,D7,7F,0B,83,64,94,14
2B,D8,7F,0B,83,64,9C,14
26,D9,7F,0B,83,64,A4,14
3E,DA,7F,0B,83,64,98,14
BB,DB,7F,0B,83,64,94,14
D5,DC,7F,0B,83,64,9C,14
C6,DD,7F,0B,83,64,9C,14
68,DE,7F,0B,83,64,9E,14
A0,DF,7F,0B,83,64,A2,14
F0,D0,7F,0B,83,64,A6,14
8A,D1,7F,0B,83,64,A6,14
7A,D2,7F,0B,83,64,A4,14
DD,D3,7F,0B,83,64,A8,14
71,D4,7F,0B,83,64,A8,14
2C,D5,7F,0B,83,64,9C,14
70,D6,7F,0B,83,64,96,14
76,D7,7F,0B,83,64,A4,14
54,D8,7F,0B,83,64,A4,14
29,D9,7F,0B,83,64,94,14
6A,DA,7F,0B,83,64,96,14
B4,DB,7F,0B,83,64,A4,14
FE,DC,7F,0B,83,64,AA,14
81,DD,7F,0B,83,64,A0,14
0B,DE,7F,0B,83,64,A4,14
E8,DF,7F,0B,83,64,AE,14
B8,D0,7F,0B,83,64,AA,14
BE,D2,7F,0B,83,64,B2,14
4D,D3,7F,0B,83,64,B0,14
1D,D4,7F,0B,83,64,A2,14
6B,D5,7F,0B,83,64,A0,14
7F,D6,7F,0B,83,64,A6,14
4E,D7,7F,0B,83,64,A0,14
5B,D8,7F,0B,83,64,94,14
59,D9,7F,0B,83,64,9C,14
65,DA,7F,0B,83,64,A6,14
CB,DB,7F,0B,83,64,9C,14
8E,DC,7F,0B,83,64,A2,14
61,DD,7F,0B,83,64,B0,14
D3,DE,7F,0B,83,64,B0,14
98,DF,7F,0B,83,64,A6,14
28,D0,7F,0B,83,64,B2,14
8E,D1,9F,0B,83,64,B8,14
F9,D3,7F,0B,83,64,AE,14
51,D4,9F,0B,83,64,B0,14
93,D5,9F,0B,83,64,AC,14
B0,D6,9F,0B,83,64,9E,14
B9,D7,9F,0B,83,64,9C,14
48,D8,7F,0B,83,64,A6,14
45,D9,7F,0B,83,64,9E,14
76,DA,7F,0B,83,64,94,14
8C,DB,7F,0B,83,64,A0,14
6E,DC,7F,0B,83,64,B2,14
ED,DD,7F,0B,83,64,AA,14
5F,DE,7F,0B,83,64,AA,14
A4,DF,9F,0B,83,64,BC,14
7A,D0,9F,0B,83,64,C0,14
C6,D1,9F,0B,83,64,B4,14
36,D2,9F,0B,83,64,B6,14
B5,D3,9F,0B,83,64,BC,14
69,D4,9F,0B,83,64,B4,14
02,D7,9F,0B,83,64,B2,14
F8,D8,9F,0B,83,64,A6,14
AE,D9,9F,0B,83,64,A0,14
A5,DA,9F,0B,83,64,AE,14
70,DB,7F,0B,83,64,B2,14
AA,DC,7F,0B,83,64,A4,14
C9,DD,7F,0B,83,64,AC,14
9D,DE,9F,0B,83,64,C0,14
08,DF,7F,0B,83,64,BE,14
44,D0,7F,0B,83,64,B8,14
EB,D1,BF,0B,83,64,C8,14
B8,D2,9F,0B,83,64,CE,14
03,D3,9F,0B,83,64,C0,14
A6,D4,BF,0B,83,64,BA,14
42,D5,BF,0B,83,64,C2,14
C4,D6,BF,0B,83,64,BE,14
04,D8,9F,0B,83,64,B4,14
9D,D9,BF,0B,83,64,BC,14
35,DA,9F,0B,83,64,B6,14
74,DB,9F,0B,83,64,AC,14
B2,DC,9F,0B,83,64,B8,14
85,DD,9F,0B,83,64,BE,14
7F,DE,9F,0B,83,64,B2,14
EC,DF,9F,0B,83,64,B0,14
42,D0,9F,0B,83,64,C4,14
3B,D3,9F,0B,83,64,C4,14
DF,D4,9F,0B,83,64,C8,14
4B,D5,9F,0B,83,64,B8,14
B4,D6,BF,0B,83,64,B6,14
7B,D7,BF,0B,83,64,C0,14
68,D8,9F,0B,83,64,BE,14
FA,D9,9F,0B,83,64,AE,14
9D,DA,9F,0B,83,64,AA,14
68,DB,9F,0B,83,64,AE,14
DE,DC,9F,0B,83,64,B2,14
D1,DD,9F,0B,83,64,B0,14
2B,DE,9F,0B,83,64,BC,14
2A,DF,9F,0B,83,64,C4,14
F4,D0,9F,0B,83,64,B8,14
07,D2,BF,0B,83,64,C8,14
1F,D3,9F,0B,83,64,C2,14
75,D4,9F,0B,83,64,B6,14
F4,D5,BF,0B,83,64,BE,14
E9,D6,9F,0B,83,64,C2,14
3A,D7,9F,0B,83,64,B6,14
9F,D8,BF,0B,83,64,B4,14
06,D9,9F,0B,83,64,BC,14
59,DA,9F,0B,83,64,BC,14
F8,DB,9F,0B,83,64,B6,14
8A,DC,9F,0B,83,64,BC,14
67,DD,9F,0B,83,64,CC,14
ED,DE,9F,0B,83,64,C8,14
A9,D0,BF,0B,83,64,CC,14
D3,D1,BF,0B,83,64,CC,14
DD,D2,BF,0B,83,64,BE,14
2E,D3,BF,0B,83,64,BC,14
58,D4,BF,0B,83,64,CA,14
A8,D5,BF,CB,82,64,C2,14
27,D7,BF,CB,82,64,BC,14
97,D8,BF,CB,82,64,C6,14
6B,D9,BF,CB,82,64,BE,14
34,DA,BF,CB,82,64,BE,14
1B,DB,BF,CB,82,64,CC,14
2A,DC,9F,CB,82,64,D2,14
8D,DD,9F,CB,82,64,CC,14
80,DE,BF,CB,82,64,CA,14
F3,DF,BF,CB,82,64,D8,14
CF,D0,BF,CB,82,64,D6,14
25,D1,BF,CB,82,64,CE,14
59,D2,BF,CB,82,64,D6,14
FE,D3,BF,CB,82,64,DA,14
96,D4,BF,CB,82,64,CC,14
FC,D5,BF,CB,82,64,CC,14
E9,D6,DF,CB,82,64,E0,14
1D,D7,BF,CB,82,64,DA,14
53,D8,BF,CB,82,64,D0,14
05,D9,BF,CB,82,64,D6,14
A8,DA,DF,CB,82,64,DE,14
2D,DB,DF,CB,82,64,D2,14
87,DC,DF,CB,82,64,CC,14
04,DD,DF,CB,82,64,D4,14
7C,DE,BF,CB,82,64,D8,14
9F,DF,BF,CB,82,64,D2,14
F7,D0,BF,CB,82,64,D2,14
47,D1,DF,CB,82,64,DE,14
0D,D2,BF,CB,82,64,D8,14
B6,D3,BF,CB,82,64,D6,14
B3,D4,DF,CB,82,64,E0,14
C5,D5,DF,CB,82,64,E2,14
C2,D6,DF,CB,82,64,D6,14
CB,D7,DF,CB,82,64,D4,14
C2,D8,DF,CB,82,64,E2,14
EB,D9,DF,CB,82,64,DC,14
54,DA,DF,CB,82,64,CC,14
5F,DC,DF,CB,82,64,D8,14
2E,DD,BF,CB,82,64,C8,14
46,DE,BF,CB,82,64,BE,14
5B,DF,BF,CB,82,64,C4,14
67,D0,BF,CB,82,64,CA,14
1D,D1,BF,CB,82,64,CA,14
ED,D2,BF,CB,82,64,C8,14
3A,D3,BF,CB,82,64,CC,14
8A,D4,BF,CB,82,64,CE,14
70,D5,BF,CB,82,64,D6,14
08,D6,BF,CB,82,64,DA,14
55,D7,BF,CB,82,64,D6,14
BD,D8,DF,CB,82,64,DA,14
CF,D9,DF,CB,82,64,DA,14
C4,DA,DF,CB,82,64,D4,14
85,DB,DF,CB,82,64,CE,14
33,DC,DF,CB,82,64,D2,14
46,DD,DF,0B,83,64,C8,14
1A,DE,BF,0B,83,64,C2,14
F9,DF,BF,0B,83,64,C8,14
8D,D0,BF,0B,83,64,CA,14
9E,D1,BF,4B,83,64,C4,14
02,D2,BF,4B,83,64,CC,14
4A,D3,BF,4B,83,64,E0,14
BD,D4,BF,4B,83,64,DE,14
8C,D5,BF,8B,83,64,DC,14
38,D7,DF,8B,83,64,EE,14
06,D8,DF,8B,83,64,EC,14
50,D9,DF,8B,83,64,EA,14
25,DA,FF,CB,83,64,F0,14
FF,DB,DF,CB,83,64,EA,14
91,DC,DF,CB,83,64,E2,14
05,DD,FF,CB,83,64,E0,14
C7,DE,FF,CB,83,64,E8,14
A3,DF,DF,CB,83,64,E0,14
E5,D0,DF,0B,84,64,DE,14
A8,D1,DF,0B,84,64,EA,14
7C,D2,DF,0B,84,64,EE,14
FF,D3,DF,0B,84,64,E4,14
77,D4,DF,0B,84,64,E2,14
7A,D5,FF,0B,84,64,F0,14
60,D6,DF,4B,84,64,EA,14
66,D7,DF,4B,84,64,D8,14
C3,D8,FF,4B,84,64,DA,14
D2,D9,FF,4B,84,64,E0,14
51,DA,DF,4B,84,64,DC,14
EC,DB,DF,4B,84,64,D4,14
7E,DC,DF,4B,84,64,CE,14
D9,DD,DF,4B,84,64,D0,14
3F,DE,DF,4B,84,64,DE,14
88,DF,DF,4B,84,64,DA,14
B4,D0,DF,4B,84,64,D4,14
BE,D1,DF,4B,84,64,DC,14
2D,D2,DF,4B,84,64,E4,14
D1,D3,DF,4B,84,64,D6,14
45,D4,DF,4B,84,64,D2,14
7B,D5,DF,4B,84,64,DC,14
4B,D6,DF,4B,84,64,DC,14
88,D7,BF,4B,84,64,D2,14
28,D8,DF,4B,84,64,D2,14
49,D9,DF,4B,84,64,E0,14
A6,DC,DF,4B,84,64,DA,14
CA,DD,DF,4B,84,64,E2,14
B0,DF,DF,4B,84,64,DE,14
0F,D0,DF,4B,84,64,FA,14
C3,D1,DF,4B,84,64,00,15
D1,D2,DF,4B,84,64,F6,14
4E,D3,DF,4B,84,64,FE,14
BF,D4,FF,4B,84,64,0C,15
81,D5,FF,4B,84,64,02,15
4F,D6,FF,4B,84,64,F4,14
69,D7,1F,4C,84,64,F4,14
40,D8,FF,4B,84,64,F0,14
86,D9,FF,4B,84,64,EE,14
0E,DA,FF,8B,84,64,F6,14
7A,DB,FF,4B,84,64,00,15
95,DC,FF,8B,84,64,FA,14
9A,DD,FF,8B,84,64,F8,14
A6,DE,FF,8B,84,64,06,15
7D,DF,FF,8B,84,64,08,15
CF,D0,FF,8B,84,64,F8,14
C5,D1,FF,8B,84,64,F0,14
4E,D2,1F,8C,84,64,FE,14
E2,D3,FF,8B,84,64,F6,14
E6,D4,FF,8B,84,64,EA,14
B4,D5,FF,8B,84,64,EE,14
30,D6,FF,8B,84,64,F0,14
5E,D7,DF,8B,84,64,E0,14
3B,D8,DF,8B,84,64,DC,14
7E,D9,DF,8B,84,64,E8,14
B1,DA,DF,8B,84,64,F0,14
C8,DB,DF,8B,84,64,EE,14
46,DC,DF,8B,84,64,F6,14
B7,DD,DF,8B,84,64,02,15
10,DE,FF,8B,84,64,FC,14
A7,DF,FF,8B,84,64,F8,14
03,D1,FF,8B,84,64,02,15
35,D2,FF,8B,84,64,F2,14
C6,D3,FF,8B,84,64,F0,14
22,D4,FF,8B,84,64,FC,14
24,D5,FF,8B,84,64,F6,14
98,D6,FF,8B,84,64,EC,14
25,D7,FF,8B,84,64,F0,14
23,D8,FF,8B,84,64,F6,14
E5,D9,FF,8B,84,64,E8,14
F2,DA,FF,8B,84,64,E4,14
C3,DB,FF,8B,84,64,F6,14
0E,DC,DF,8B,84,64,FA,14
49,DD,DF,8B,84,64,F4,14
97,DE,DF,8B,84,64,FE,14
45,DF,FF,8B,84,64,0C,15
79,D0,FF,8B,84,64,02,15
1F,D1,FF,8B,84,64,00,15
3C,D2,1F,8C,84,64,12,15
C4,D3,FF,8B,84,64,14,15
DC,D4,FF,8B,84,64,0A,15
31,D5,1F,8C,84,64,14,15
12,D6,1F,8C,84,64,26,15
23,D7,1F,8C,84,64,20,15
01,D8,1F,8C,84,64,20,15
A0,D9,3F,8C,84,64,2C,15
4B,DA,3F,8C,84,64,32,15
78,DC,3F,8C,84,64,22,15
2C,DD,3F,8C,84,64,1E,15
D6,DE,3F,8C,84,64,12,15
4B,DF,1F,CC,84,64,0C,15
8B,D0,1F,CC,84,64,10,15
C2,D1,FF,CB,84,64,10,15
BE,D2,FF,CB,84,64,08,15
DD,D3,FF,CB,84,64,12,15
39,D4,FF,CB,84,64,1E,15
77,D5,FF,CB,84,64,18,15
2B,D6,FF,CB,84,64,12,15
45,D7,1F,CC,84,64,1E,15
0F,D8,FF,CB,84,64,20,15
4A,D9,FF,CB,84,64,14,15
3A,DA,1F,CC,84,64,16,15
87,DB,1F,CC,84,64,1E,15
85,DC,1F,CC,84,64,1C,15
80,DD,1F,0C,85,64,0E,15
86,DE,1F,0C,85,64,10,15
65,DF,1F,0C,85,64,1A,15
0D,D0,1F,0C,85,64,1A,15
3F,D1,1F,0C,85,64,16,15
E4,D2,1F,0C,85,64,22,15
2F,D3,1F,0C,85,64,24,15
BB,D4,1F,0C,85,64,20,15
A1,D5,1F,0C,85,64,28,15
32,D6,3F,0C,85,64,2C,15
73,D7,3F,0C,85,64,22,15
4D,D8,3F,0C,85,64,20,15
DF,D9,3F,0C,85,64,30,15
9C,DA,3F,0C,85,64,32,15
E5,DB,3F,0C,85,64,2C,15
6B,DC,3F,0C,85,64,34,15
3C,DD,5F,0C,85,64,40,15
D6,DE,3F,0C,85,64,36,15
E8,DF,3F,4C,85,64,2C,15
E6,D1,3F,4C,85,64,2E,15
2E,D2,3F,4C,85,64,28,15
43,D3,5F,4C,85,64,28,15
C5,D4,3F,4C,85,64,34,15
1B,D5,3F,4C,85,64,2A,15
37,D6,3F,4C,85,64,28,15
14,D7,5F,4C,85,64,36,15
FC,D8,3F,4C,85,64,3A,15
DA,D9,3F,4C,85,64,34,15
D1,DA,3F,4C,85,64,3A,15
EC,DB,5F,4C,85,64,50,15
7E,DC,5F,4C,85,64,4A,15
25,DD,5F,4C,85,64,46,15
6B,DE,5F,4C,85,64,54,15
7F,DF,7F,4C,85,64,54,15
6C,D0,5F,4C,85,64,44,15
1F,D1,7F,4C,85,64,3E,15
EF,D2,7F,4C,85,64,3C,15
CF,D3,5F,4C,85,64,32,15
F3,D4,5F,4C,85,64,2A,15
A1,D5,5F,4C,85,64,2E,15
D7,D6,3F,4C,85,64,38,15
B2,D7,3F,4C,85,64,30,15
9F,D8,3F,8C,85,64,3C,15
91,D9,5F,8C,85,64,4C,15
AD,DA,5F,4C,85,64,4A,15
C9,DB,3F,8C,85,64,40,15
B5,DC,5F,8C,85,64,50,15
B5,DD,5F,4C,85,64,5E,15
64,DE,5F,8C,85,64,58,15
70,DF,7F,8C,85,64,58,15
3C,D0,7F,8C,85,64,5E,15
46,D1,7F,8C,85,64,5E,15
4A,D2,7F,8C,85,64,4E,15
9D,D3,7F,8C,85,64,4A,15
0F,D5,7F,8C,85,64,44,15
3F,D6,7F,8C,85,64,44,15
69,D7,5F,8C,85,64,50,15
57,D8,5F,8C,85,64,52,15
1D,D9,5F,8C,85,64,56,15
2E,DA,5F,8C,85,64,5C,15
64,DB,7F,8C,85,64,5E,15
7A,DC,7F,8C,85,64,5E,15
2E,DD,7F,8C,85,64,62,15
C8,DE,7F,8C,85,64,6C,15
63,DF,7F,8C,85,64,6A,15
17,D0,7F,8C,85,64,68,15
51,D1,9F,8C,85,64,72,15
85,D2,9F,8C,85,64,76,15
FA,D3,9F,8C,85,64,6E,15
72,D4,9F,8C,85,64,68,15
4C,D5,9F,8C,85,64,66,15
03,D6,9F,8C,85,64,5E,15
0A,D7,9F,8C,85,64,5C,15
73,D8,9F,8C,85,64,62,15
E5,D9,7F,8C,85,64,6C,15
A6,DA,7F,8C,85,64,6E,15
DF,DB,7F,8C,85,64,70,15
49,DC,9F,8C,85,64,74,15
7E,DD,9F,8C,85,64,72,15
D0,DE,9F,8C,85,64,70,15
43,DF,9F,8C,85,64,72,15
75,D1,9F,8C,85,64,74,15
22,D3,9F,8C,85,64,7A,15
D1,D4,9F,8C,85,64,80,15
E4,D5,9F,8C,85,64,7A,15
9C,D6,9F,8C,85,64,76,15
12,D7,BF,8C,85,64,76,15
AB,D8,9F,8C,85,64,76,15
D9,D9,9F,8C,85,64,76,15
91,DA,9F,8C,85,64,80,15
5C,DB,9F,8C,85,64,80,15
42,DC,9F,8C,85,64,80,15
A6,DD,BF,8C,85,64,8A,15
08,DE,BF,8C,85,64,88,15
D3,DF,BF,8C,85,64,86,15
EF,D0,BF,8C,85,64,88,15
05,D1,BF,8C,85,64,90,15
41,D2,BF,8C,85,64,8C,15
AE,D3,BF,8C,85,64,8C,15
AA,D4,BF,8C,85,64,90,15
42,D5,DF,8C,85,64,90,15
44,D6,BF,8C,85,64,8E,15
CF,D7,DF,8C,85,64,8C,15
ED,D8,DF,8C,85,64,8C,15
37,D9,DF,8C,85,64,90,15
F6,DA,BF,8C,85,64,92,15
8F,DB,BF,8C,85,64,8C,15
8D,DC,BF,8C,85,64,8E,15
D8,DD,DF,8C,85,64,98,15
B3,DE,BF,4C,85,64,9A,15
50,DF,BF,4C,85,64,90,15
A6,D0,DF,4C,85,64,92,15
AC,D1,DF,4C,85,64,9A,15
3F,D2,DF,4C,85,64,A2,15
F4,D3,DF,4C,85,64,A4,15
58,D4,DF,4C,85,64,A4,15
6E,D6,DF,4C,85,64,AE,15
5F,D7,DF,4C,85,64,A8,15
11,D8,DF,4C,85,64,A2,15
DC,D9,FF,4C,85,64,A4,15
18,DA,DF,4C,85,64,A4,15
C9,DB,DF,4C,85,64,A6,15
CB,DC,DF,4C,85,64,A4,15
B4,DD,DF,4C,85,64,AE,15
29,DE,FF,4C,85,64,B0,15
9E,DF,FF,4C,85,64,B4,15
EA,D0,FF,4C,85,64,B6,15
C4,D1,FF,4C,85,64,B8,15
7C,D2,FF,4C,85,64,B6,15
DB,D3,FF,4C,85,64,BA,15
E5,D4,FF,4C,85,64,C0,15
25,D5,FF,4C,85,64,BE,15
BF,D6,FF,4C,85,64,C0,15
76,D7,1F,4D,85,64,C4,15
70,D8,1F,4D,85,64,C2,15
B4,D9,1F,4D,85,64,BE,15
EB,DA,1F,4D,85,64,BE,15
3A,DB,1F,4D,85,64,BC,15
38,DC,1F,4D,85,64,BE,15
81,DD,1F,4D,85,64,C0,15
0B,DE,1F,4D,85,64,C4,15
CC,DF,1F,4D,85,64,C8,15
80,D0,1F,4D,85,64,CE,15
52,D1,1F,4D,85,64,D2,15
A2,D2,1F,4D,85,64,D0,15
C1,D3,1F,4D,85,64,CA,15
BE,D4,3F,4D,85,64,C6,15
1B,D5,1F,4D,85,64,C8,15
2B,D6,1F,4D,85,64,C8,15
1F,D7,1F,0D,85,64,CA,15
05,D8,1F,0D,85,64,CE,15
88,DB,3F,CD,84,64,CC,15
B2,DC,3F,CD,84,64,CA,15
99,DD,3F,CD,84,64,CE,15
18,DE,1F,CD,84,64,D2,15
15,DF,3F,8D,84,64,D4,15
35,D0,3F,8D,84,64,D8,15
4F,D1,3F,8D,84,64,D8,15
87,D2,3F,8D,84,64,DE,15
2F,D3,3F,4D,84,64,DE,15
9F,D4,3F,4D,84,64,DC,15
F5,D5,3F,4D,84,64,DC,15
82,D6,3F,4D,84,64,E0,15
CC,D7,3F,4D,84,64,DE,15
B5,D8,3F,4D,84,64,E0,15
E6,D9,3F,0D,84,64,E2,15
9D,DA,3F,0D,84,64,E4,15
68,DB,3F,0D,84,64,E0,15
2D,DC,3F,0D,84,64,DE,15
22,DD,3F,0D,84,64,DC,15
8C,DE,3F,0D,84,64,DE,15
44,DF,3F,0D,84,64,E2,15
61,D0,3F,CD,83,64,E6,15
53,D1,3F,CD,83,64,EA,15
BF,D2,3F,CD,83,64,EA,15
DC,D3,3F,CD,83,64,F0,15
70,D4,3F,CD,83,64,F0,15
6C,D6,5F,CD,83,64,E6,15
2D,D7,5F,CD,83,64,E8,15
5B,D8,5F,CD,83,64,E6,15
AB,D9,3F,CD,83,64,E6,15
9D,DA,3F,8D,83,64,E8,15
50,DB,3F,8D,83,64,E8,15
52,DC,3F,8D,83,64,EA,15
41,DD,3F,8D,83,64,EA,15
6D,DE,5F,8D,83,64,E8,15
9D,DF,5F,4D,83,64,EC,15
41,D0,5F,4D,83,64,F2,15
1F,D1,5F,4D,83,64,F4,15
39,D2,3F,4D,83,64,F8,15
48,D3,5F,4D,83,64,FA,15
AC,D4,5F,4D,83,64,F6,15
56,D5,5F,4D,83,64,EE,15
5B,D6,5F,0D,83,64,EE,15
6A,D7,5F,0D,83,64,E8,15
48,D8,5F,0D,83,64,E8,15
9C,D9,3F,0D,83,64,EE,15
6B,DA,3F,0D,83,64,F2,15
D6,DB,3F,0D,83,64,FA,15
39,DC,5F,0D,83,64,04,16
62,DD,5F,0D,83,64,08,16
F4,DE,5F,0D,83,64,0E,16
E0,DF,7F,0D,83,64,0E,16
AC,D0,7F,0D,83,64,08,16
EE,D1,7F,0D,83,64,0C,16
F4,D2,7F,CD,82,64,0E,16
23,D3,7F,CD,82,64,0A,16
93,D4,7F,CD,82,64,08,16
B1,D5,7F,CD,82,64,04,16
B9,D6,7F,CD,82,64,00,16
C3,D7,7F,CD,82,64,FC,15
8D,D8,7F,CD,82,64,F6,15
93,D9,7F,CD,82,64,FC,15
85,DB,5F,CD,82,64,08,16
82,DC,5F,8D,82,64,0E,16
BE,DD,7F,8D,82,64,10,16
0C,DE,7F,8D,82,64,10,16
9F,DF,7F,8D,82,64,12,16
5F,D0,7F,8D,82,64,0E,16
01,D1,7F,8D,82,64,08,16
61,D2,7F,8D,82,64,12,16
AA,D3,7F,8D,82,64,14,16
06,D4,7F,8D,82,64,14,16
E0,D5,7F,8D,82,64,0E,16
F4,D6,7F,8D,82,64,08,16
A9,D7,7F,8D,82,64,04,16
8B,D8,7F,8D,82,64,04,16
AE,D9,7F,8D,82,64,FC,15
AA,DA,7F,4D,82,64,FE,15
30,DB,7F,4D,82,64,06,16
F6,DC,7F,4D,82,64,12,16
95,DD,7F,4D,82,64,1A,16
44,DE,7F,4D,82,64,20,16
F3,DF,7F,4D,82,64,24,16
63,D0,9F,4D,82,64,28,16
4D,D1,9F,4D,82,64,26,16
A1,D2,9F,4D,82,64,26,16
22,D3,9F,4D,82,64,2C,16
E2,D4,9F,4D,82,64,26,16
B0,D5,9F,4D,82,64,22,16
07,D6,BF,4D,82,64,20,16
CE,D7,9F,4D,82,64,1C,16
B8,D8,9F,4D,82,64,12,16
5A,D9,9F,4D,82,64,0A,16
75,DA,9F,4D,82,64,02,16
BD,DB,9F,0D,82,64,06,16
13,DC,7F,0D,82,64,06,16
54,DD,7F,0D,82,64,08,16
76,DE,7F,0D,82,64,10,16
D9,D0,7F,0D,82,64,1C,16
